lat,lon,deltaN,topo
-89.5,128.49999643055557,86.60506231828785,-1228.6743562337942
-89.5,129.49999640277778,86.67377711242392,-1213.9766795178875
-89.5,130.499996375,86.74324870690012,-1195.4248563924339
-89.5,131.49999634722224,86.81336532914057,-1173.0881443298422
-89.5,132.49999631944445,86.88400871375093,-1147.0477482599672
-89.5,133.49999629166666,86.95505485093501,-1117.396616300568
-89.5,134.49999626388887,87.02637477923273,-1084.2392538199201
-89.5,135.49999623611112,87.09783541344072,-1047.6915456189308
-89.5,136.49999620833333,87.16930039835681,-1007.8805743223056
-89.5,137.49999618055557,87.24063097831173,-964.9444218243007
-89.5,138.49999615277778,87.31168687375705,-919.0319398180582
-89.5,139.499996125,87.38232715495987,-870.3024751255289
-89.5,140.4999960972222,87.45241110483087,-818.9255357123911
-89.5,141.49999606944445,87.52179906193805,-765.0803839177825
-89.5,142.49999604166666,87.59035323631122,-708.9555445553269
-89.5,143.4999960138889,87.65793849019572,-650.7482170846779
-89.5,144.49999598611112,87.72442307853768,-590.6635830197483
-89.5,145.49999595833333,87.78967934153752,-528.9140020005871
-89.5,146.49999593055554,87.85358434589702,-465.7180925551802
-89.5,147.49999590277778,87.9160204692161,-401.2996963541955
-89.5,148.499995875,87.97687592490551,-335.88672768557444
-89.5,149.49999584722224,88.0360452236839,-269.7099128928967
-89.5,150.49999581944445,88.09342957109578,-203.00142751191743
-89.5,151.49999579166666,88.14893719876535,-135.9934417558834
-89.5,152.49999576388888,88.20248362928679,-68.91658778581768
-89.5,153.49999573611112,88.25399187502506,-1.9983647358603776
-89.5,154.49999570833333,88.30339257240013,64.53850023308769
-89.5,155.49999568055557,88.35062405151601,130.4777146393899
-89.5,156.49999565277778,88.39563234738208,195.6110853580758
-89.5,157.499995625,88.43837115054093,259.74016229994595
-89.5,158.4999955972222,88.47880170573359,322.6778374032583
-89.5,159.49999556944445,88.5168926597497,384.24987497064285
-89.5,160.49999554166666,88.55261986469809,444.2963495457079
-89.5,161.4999955138889,88.58596614054346,502.6729681931902
